TimeSec,Speed,Throttle,Brake,RPM,nGear,session_id,car_id,Speed_ms,Delta_KE,Acceleration,Longitudinal_G,Aero_Drag_N,Aero_Downforce_N,Effective_Weight_N,Brake_Work_EMA,Convective_Cooling_Factor,Wheel_Speed_ms,Slip_Ratio,Normal_Load_N,Tire_Load_Factor,Tire_Stress_Index,Thermal_Decay_Indicator,Calculated_Degradation_Index,Sustained_Tire_Decay_Flag,Brake_Temp_Target
22.3,287.5865646497386,100.0,1.2510601564074432e-34,11434.172435798531,6.999886191641654,2023-Monza-R,VER,79.8851568471496,5.30867850777031,1.6616926117023922,0.1693876260654834,4495.066466640245,13680.637072383355,21509.017072383354,2.667461479572393e-09,1.6631938794283572,79.8851568471496,0.0,21509.017072383354,2.747569365869229,0.0,0.0,0.0,False,177.5052091867259
22.32,287.69715681776717,100.0,7.291406485140736e-35,11442.321173254015,6.999933683705133,2023-Monza-R,VER,79.9158768938242,4.909095215171874,1.5360023337301243,0.15657516144037964,4498.524310582432,13691.16094525088,21519.54094525088,2.534088405593773e-09,1.663705528211322,79.9158768938242,0.0,21519.54094525088,2.7489136890711587,0.0,0.0,0.0,False,177.50444171325802
22.34,287.79754254535044,100.0,3.919838382532146e-36,11450.699639107612,6.999996435491935,2023-Monza-R,VER,79.9437618181529,4.4576739286949305,1.394246216434425,0.1421249965784327,4501.664184655957,13700.71708373552,21529.09708373552,2.4073839853140845e-09,1.6641699233831344,79.9437618181529,0.0,21529.09708373552,2.750134393544452,0.0,0.0,0.0,False,177.50374512022154
22.36,287.90724876633965,100.0,-4.5637350537679923e-35,11458.839527922266,7.0000414962666575,2023-Monza-R,VER,79.97423576842768,4.87333310649683,1.5236975137391084,0.15532084747595395,4505.096838662846,13711.164291582572,21539.544291582573,2.2870147860483804e-09,1.6646773991132013,79.97423576842768,0.0,21539.544291582573,2.7514689235298455,0.0,0.0,0.0,False,177.50298390636164
22.38,288.1373926724706,100.0,1.190831536440616e-34,11464.144550386973,6.999891725812046,2023-Monza-R,VER,80.03816463124183,10.229410793713214,3.196443140707572,0.3258351825389982,4512.3021798906675,13733.093590971597,21561.473590971596,2.172664046745961e-09,1.6657418662163668,80.03816463124183,0.0,21561.473590971596,2.7542701799058804,0.0,0.0,0.0,False,177.5013872054553
22.400000000000002,288.52225060130337,100.0,3.4418523269215262e-34,11467.047987247015,6.999687057889585,2023-Monza-R,VER,80.14506961147316,17.12438549010858,5.345249011566722,0.544877575083254,4524.364168920262,13769.803992366016,21598.183992366015,2.064030844408663e-09,1.6675215404966695,80.14506961147316,0.0,21598.183992366015,2.758959579423331,0.0,0.0,0.0,False,177.49871769379587
22.42,288.9913460827072,100.0,7.594542354119713e-35,11471.677094528171,6.9999309486260115,2023-Monza-R,VER,80.27537391186311,20.903473661554017,6.515215019497589,0.6641401650864005,4539.08805318062,13814.615814027973,21642.995814027974,1.9608293021882297e-09,1.6696901073147101,80.27537391186311,0.0,21642.995814027974,2.7646838572000814,0.0,0.0,0.0,False,177.49546484334175
22.44,289.47752555480855,100.0,-1.1212655850882481e-33,11481.434254895066,7.001019480176075,2023-Monza-R,VER,80.41042376522459,21.700593413563183,6.752492668073984,0.6883274891003042,4554.373408666298,13861.1364611583,21689.5164611583,1.862787837078818e-09,1.6719369083798215,80.41042376522459,0.0,21689.5164611583,2.770626420940003,0.0,0.0,0.0,False,177.49209464152838
22.46,289.9562431636131,100.0,-2.950305498569268e-33,11494.932463058996,7.002682483927064,2023-Monza-R,VER,80.54340087878143,21.403175017092508,6.648855677841681,0.6777630660389072,4569.4492700689625,13907.019517601191,21735.399517601192,1.769648445224877e-09,1.6741484883292828,80.54340087878143,0.0,21735.399517601192,2.776487538622447,0.0,0.0,0.0,False,177.4887772713993
22.48,290.41729249929483,100.0,-4.867420832562126e-33,11509.172865439581,7.004425567383828,2023-Monza-R,VER,80.67147013869301,20.64666921794924,6.40346299557919,0.6527485214657686,4583.992267699356,13951.280814737169,21779.66081473717,1.6811660229636332e-09,1.6762777541422826,80.67147013869301,0.0,21779.66081473717,2.7821414922036447,0.0,0.0,0.0,False,177.48558337248514
22.5,290.85047795793884,100.0,-6.328672261589397e-33,11521.155393800618,7.0057541690807,2023-Monza-R,VER,80.79179943276078,19.428761245408168,6.016464703388635,0.6132991542699934,4597.677401401589,13992.931221657012,21821.31122165701,1.5971077218154514e-09,1.6782777201784442,80.79179943276078,0.0,21821.31122165701,2.7874619297552,0.0,0.0,0.0,False,177.48258342324596
22.52,291.2456039356303,100.0,-6.790120460173652e-33,11527.879979905894,7.006173727552011,2023-Monza-R,VER,80.9015566487862,17.747012613316656,5.4878608012707275,0.5594149644516542,4610.177953411095,14030.976379946811,21859.35637994681,1.5172523357246787e-09,1.6801014506146612,80.9015566487862,0.0,21859.35637994681,2.7923218315854377,0.0,0.0,0.0,False,177.47984782741597
22.54,291.59247482845427,100.0,-5.707826102837475e-33,11526.3465555192,7.005189681332091,2023-Monza-R,VER,80.99790967457064,15.599503453140642,4.817651289221914,0.49109595201038875,4621.165853655901,14064.41781547448,21892.79781547448,1.4413897189384447e-09,1.6817020486171987,80.99790967457064,0.0,21892.79781547448,2.796593652259405,0.0,0.0,0.0,False,177.47744693024526
22.56,291.88089503249597,100.0,-2.5378498641034325e-33,11513.555052404325,7.00230746895527,2023-Monza-R,VER,81.07802639791555,12.984992931187662,4.0058361672457465,0.40834211694655925,4630.312158051805,14092.254394070715,21920.634394070716,1.3693202329915224e-09,1.6830326423267898,81.07802639791555,0.0,21920.634394070716,2.8001495065480615,0.0,0.0,0.0,False,177.4754510395223
22.580000000000002,292.10123888888484,100.0,3.178826238200144e-33,11486.632567271588,6.997109741301842,2023-Monza-R,VER,81.13923302469023,9.928771253890773,3.060331338733846,0.31196038111456126,4637.305736303765,14113.539197446244,21941.919197446245,1.3008542213419462e-09,1.68404899638645,81.13923302469023,0.0,21941.919197446245,2.8028684347778525,0.0,0.0,0.0,False,177.4739265082822
22.6,292.25698947477156,100.0,9.948029290180189e-33,11445.630990601714,6.990955033209261,2023-Monza-R,VER,81.18249707632543,7.022695712606037,2.1632025817602596,0.22050994717229963,4642.252347596332,14128.594101380142,21956.974101380143,1.2358115102748488e-09,1.6847673162025296,81.18249707632543,0.0,21956.974101380143,2.804791553473406,0.0,0.0,0.0,False,177.472849028415
22.62,292.36473860332796,100.0,1.4322395481885412e-32,11393.527006645772,6.986977763472134,2023-Monza-R,VER,81.21242738981333,4.860530998113973,1.4965156743947716,0.1525500177772448,4645.675984118128,14139.013864707349,21967.39386470735,1.1740209347611063e-09,1.6852642090740688,81.21242738981333,0.0,21967.39386470735,2.8061225776862324,0.0,0.0,0.0,False,177.47210368897174
22.64,292.44164803277033,100.0,1.2769639660056778e-32,11333.424464601387,6.988389563231032,2023-Monza-R,VER,81.23379112021398,3.4704572168539016,1.0681865200325547,0.1088875147841544,4648.12048742025,14146.453657365979,21974.83365736598,1.115319888023051e-09,1.685618860049196,81.23379112021398,0.0,21974.83365736598,2.8070729394032967,0.0,0.0,0.0,False,177.4715717123799
22.66,292.50487952131476,100.0,1.7574766714352642e-33,11268.427213666182,6.998402063626527,2023-Monza-R,VER,81.25135542258744,2.85393824507355,0.8782151186728981,0.08952243819295597,4650.130730171624,14152.571787478857,21980.951787478858,1.0595538936218983e-09,1.685910424225506,81.25135542258744,0.0,21980.951787478858,2.807854471484376,0.0,0.0,0.0,False,177.47113436599275
22.68,292.56956539139605,100.0,-2.1380166937825732e-32,11201.360521810722,7.019439317116518,2023-Monza-R,VER,81.26932371983223,2.9202198712564496,0.8984148622396049,0.09158153539649387,4652.18766004344,14158.832008827862,21987.21200882786,1.0065761989408034e-09,1.686208681598522,81.26932371983223,0.0,21987.21200882786,2.808654154349669,0.0,0.0,0.0,False,177.4706869798167
22.7,292.639861195509,100.0,-5.462421684272127e-32,11133.54287267326,7.0496655370014745,2023-Monza-R,VER,81.28885033208583,3.1742104333652605,0.9763306126799876,0.09952401760244521,4654.423494517441,14165.636722444387,21994.016722444387,9.562473889937632e-10,1.6865327906282053,81.28885033208583,0.0,21994.016722444387,2.809523390847709,0.0,0.0,0.0,False,177.47020081616145
22.72,292.7162283005764,100.0,-9.437883201712162e-32,11065.785647987666,7.085811305701334,2023-Monza-R,VER,81.31006341682678,3.449224536141628,1.060654237047487,0.10811969796610468,4656.8530420500865,14173.030997543741,22001.410997543742,9.08435019544075e-10,1.6868848746282563,81.31006341682678,0.0,22001.410997543742,2.8104679381358264,0.0,0.0,0.0,False,177.46967269005617
22.740000000000002,292.7991252896585,100.0,-1.3704698321583837e-31,10998.899847346194,7.124606125281199,2023-Monza-R,VER,81.33309035823847,3.745174372990732,1.1513470705843076,0.11736463512582136,4659.491049249062,14181.059715105843,22009.439715105844,8.630132685668712e-10,1.6872670433056922,81.33309035823847,0.0,22009.439715105844,2.8114935293260985,0.0,0.0,0.0,False,177.4690994369401
22.76,292.88901074581537,100.0,-1.7903164119365964e-31,10933.696470341132,7.16277949780615,2023-Monza-R,VER,81.35805854050427,4.062102258737468,1.2484091132904496,0.12725882908159525,4662.35229252756,14189.76784682301,22018.14784682301,8.198626051385277e-10,1.6876814055070353,81.35805854050427,0.0,22018.14784682301,2.812605909118235,0.0,0.0,0.0,False,177.46847789354314
